data,id_loja,id_produto,categoria,regiao,nivel_estoque,unid_vendidas,unid_pedidas,preco,desconto,condicao_climatica,promocao,preco_concorrente,sazonalidade,epidemia,demanda
2022-01-03,S003,P0005,Brinquedos,Leste,154,48,0,17.78,15,Nublado,1,21.3,Inverno,0,72
2022-01-03,S003,P0006,Brinquedos,Leste,147,27,0,28.63,15,Nublado,1,25.6,Inverno,0,40
2022-01-03,S003,P0007,Alimentos,Leste,0,0,0,16.06,5,Nublado,0,19.09,Inverno,0,109
2022-01-03,S003,P0008,Roupas,Leste,115,114,0,123.69,10,Nublado,0,119.72,Inverno,0,134
2022-01-03,S003,P0009,Alimentos,Leste,138,126,156,56.93,10,Nublado,0,48.4,Inverno,0,131
2022-01-03,S003,P0010,Alimentos,Leste,132,127,173,52.41,5,Nublado,0,48.68,Inverno,0,200
2022-01-03,S003,P0011,Eletronicos,Leste,293,62,0,105.49,5,Nublado,0,125.46,Inverno,0,65
2022-01-03,S003,P0012,Moveis,Leste,137,137,306,93.48,25,Nublado,1,98.69,Inverno,0,148
2022-01-03,S003,P0013,Alimentos,Leste,0,0,681,94.01,0,Nublado,0,89.45,Inverno,0,166
2022-01-03,S003,P0014,Alimentos,Leste,192,64,244,89.29,5,Nublado,0,95.52,Inverno,0,95
2022-01-03,S003,P0015,Alimentos,Leste,0,0,0,81.54,0,Nublado,0,91.17,Inverno,0,47
2022-01-03,S003,P0016,Eletronicos,Leste,86,86,0,87.62,25,Nublado,1,76.74,Inverno,0,127
2022-01-03,S003,P0017,Moveis,Leste,114,51,0,114.31,0,Nublado,0,127.68,Inverno,0,58
2022-01-03,S003,P0018,Moveis,Leste,168,43,0,125.69,5,Nublado,0,151.98,Inverno,0,70
2022-01-03,S003,P0019,Alimentos,Leste,95,95,139,65.05,0,Nublado,0,58.48,Inverno,0,134
2022-01-03,S003,P0020,Roupas,Leste,149,149,753,77.03,20,Nublado,1,84.13,Inverno,0,184
2022-01-03,S004,P0001,Alimentos,Oeste,0,0,0,12.83,15,Ensolarado,1,15.38,Inverno,0,207
2022-01-03,S004,P0002,Alimentos,Oeste,95,75,0,18.58,10,Ensolarado,0,17.47,Inverno,0,88
2022-01-03,S004,P0003,Moveis,Oeste,0,0,374,126.27,20,Ensolarado,1,149.23,Inverno,0,111
2022-01-03,S004,P0004,Alimentos,Oeste,60,54,229,55.0,0,Ensolarado,0,52.98,Inverno,0,90
2022-01-03,S004,P0005,Roupas,Oeste,152,125,123,71.68,15,Ensolarado,1,63.8,Inverno,0,125
2022-01-03,S004,P0006,Alimentos,Oeste,171,92,0,29.24,25,Ensolarado,1,33.69,Inverno,0,118
2022-01-03,S004,P0007,Alimentos,Oeste,0,0,0,29.23,0,Ensolarado,0,28.51,Inverno,0,88
2022-01-03,S004,P0008,Moveis,Oeste,194,86,0,98.36,10,Ensolarado,0,96.97,Inverno,0,89
2022-01-03,S004,P0009,Roupas,Oeste,0,0,0,128.21,0,Ensolarado,0,149.55,Inverno,0,129
2022-01-03,S004,P0010,Alimentos,Oeste,0,0,0,25.38,10,Ensolarado,0,26.82,Inverno,0,124
2022-01-03,S004,P0011,Roupas,Oeste,5,5,0,69.83,10,Ensolarado,0,66.82,Inverno,0,166
2022-01-03,S004,P0012,Eletronicos,Oeste,94,94,163,114.62,25,Ensolarado,1,112.97,Inverno,0,173
2022-01-03,S004,P0013,Alimentos,Oeste,0,0,0,22.69,0,Ensolarado,0,19.79,Inverno,0,113
2022-01-03,S004,P0014,Moveis,Oeste,122,61,0,151.73,10,Ensolarado,0,148.19,Inverno,0,62
2022-01-03,S004,P0015,Moveis,Oeste,135,67,0,85.0,10,Ensolarado,0,97.01,Inverno,0,67
2022-01-03,S004,P0016,Moveis,Oeste,14,14,365,116.65,10,Ensolarado,1,139.43,Inverno,0,102
2022-01-03,S004,P0017,Roupas,Oeste,217,98,144,105.0,5,Ensolarado,0,120.75,Inverno,0,136
2022-01-03,S004,P0018,Moveis,Oeste,111,111,133,185.13,10,Ensolarado,0,183.17,Inverno,0,133
2022-01-03,S004,P0019,Roupas,Oeste,162,82,0,55.99,0,Ensolarado,0,67.46,Inverno,0,75
2022-01-03,S004,P0020,Moveis,Oeste,182,71,204,111.07,25,Ensolarado,1,95.71,Inverno,0,95
2022-01-03,S005,P0001,Alimentos,Norte,224,98,190,10.87,15,Nevada,1,11.79,Inverno,0,117
2022-01-03,S005,P0002,Eletronicos,Norte,0,0,0,38.42,10,Nevada,0,41.22,Inverno,0,104
2022-01-03,S005,P0003,Brinquedos,Norte,124,99,141,29.53,10,Nevada,1,33.0,Inverno,0,120
2022-01-03,S005,P0004,Alimentos,Norte,198,48,0,6.37,10,Nevada,0,6.14,Inverno,0,60
2022-01-03,S005,P0005,Alimentos,Norte,344,126,0,15.19,20,Nevada,1,14.86,Inverno,0,130
2022-01-03,S005,P0006,Alimentos,Norte,99,99,0,57.2,20,Nevada,1,66.25,Inverno,0,159
2022-01-03,S005,P0007,Alimentos,Norte,220,57,136,77.66,5,Nevada,0,76.61,Inverno,0,81
2022-01-03,S005,P0008,Alimentos,Norte,103,38,58,54.45,5,Nevada,0,50.65,Inverno,0,58
2022-01-03,S005,P0009,Alimentos,Norte,131,69,0,98.97,0,Nevada,0,104.66,Inverno,0,108
2022-01-03,S005,P0010,Alimentos,Norte,0,0,0,67.22,10,Nevada,0,74.94,Inverno,0,174
2022-01-03,S005,P0011,Eletronicos,Norte,152,73,0,75.78,10,Nevada,0,72.22,Inverno,0,93
2022-01-03,S005,P0012,Moveis,Norte,42,42,0,143.23,10,Nevada,1,138.45,Inverno,0,122
2022-01-03,S005,P0013,Alimentos,Norte,0,0,0,74.98,0,Nevada,0,83.33,Inverno,0,100
2022-01-03,S005,P0014,Moveis,Norte,83,83,319,178.05,0,Nevada,0,202.29,Inverno,0,95
2022-01-03,S005,P0015,Alimentos,Norte,203,80,0,50.38,5,Nevada,0,54.94,Inverno,0,116
2022-01-03,S005,P0016,Brinquedos,Norte,0,0,614,41.54,10,Nevada,1,36.53,Inverno,0,171
2022-01-03,S005,P0017,Brinquedos,Norte,82,82,130,40.18,0,Nevada,0,45.01,Inverno,0,115
2022-01-03,S005,P0018,Roupas,Norte,239,65,0,18.73,10,Nevada,0,16.1,Inverno,0,67
2022-01-03,S005,P0019,Moveis,Norte,123,78,0,129.42,5,Nevada,0,137.11,Inverno,0,68
2022-01-03,S005,P0020,Brinquedos,Norte,101,50,73,25.7,10,Nevada,1,27.74,Inverno,0,72
2022-01-04,S001,P0001,Eletronicos,Norte,132,42,0,61.66,10,Nevada,0,54.88,Inverno,0,67
2022-01-04,S001,P0002,Roupas,Norte,159,113,102,69.87,0,Nevada,0,81.54,Inverno,0,116
2022-01-04,S001,P0003,Roupas,Norte,0,0,0,46.51,20,Nevada,1,41.33,Inverno,0,96
2022-01-04,S001,P0004,Eletronicos,Norte,242,58,0,88.09,5,Nevada,0,100.36,Inverno,0,52
2022-01-04,S001,P0005,Alimentos,Norte,0,0,0,52.34,20,Nevada,1,61.75,Inverno,0,129
2022-01-04,S001,P0006,Brinquedos,Norte,0,0,0,37.81,10,Nevada,0,32.55,Inverno,0,86
2022-01-04,S001,P0007,Alimentos,Norte,0,0,0,25.59,20,Nevada,1,30.25,Inverno,0,185
2022-01-04,S001,P0008,Eletronicos,Norte,109,109,141,43.67,10,Nevada,0,48.84,Inverno,0,119
2022-01-04,S001,P0009,Roupas,Norte,161,88,115,81.46,15,Nevada,1,70.34,Inverno,0,101
2022-01-04,S001,P0010,Moveis,Norte,0,0,0,133.12,0,Nevada,0,125.09,Inverno,0,71
2022-01-04,S001,P0011,Moveis,Norte,356,54,0,151.43,10,Nevada,0,148.93,Inverno,0,70
2022-01-04,S001,P0012,Alimentos,Norte,447,65,0,75.21,10,Nevada,1,87.92,Inverno,0,101
2022-01-04,S001,P0013,Brinquedos,Norte,136,79,147,28.99,25,Nevada,1,25.69,Inverno,0,126
2022-01-04,S001,P0014,Alimentos,Norte,479,147,368,76.99,10,Nevada,1,73.32,Inverno,0,133
2022-01-04,S001,P0015,Brinquedos,Norte,118,81,74,15.01,0,Nevada,0,16.1,Inverno,0,75
2022-01-04,S001,P0016,Alimentos,Norte,372,100,0,40.46,0,Nevada,0,47.46,Inverno,0,111
2022-01-04,S001,P0017,Brinquedos,Norte,121,59,0,18.23,10,Nevada,1,21.61,Inverno,0,62
2022-01-04,S001,P0018,Alimentos,Norte,167,63,117,57.88,10,Nevada,1,51.61,Inverno,0,100
2022-01-04,S001,P0019,Moveis,Norte,137,49,0,109.44,5,Nevada,0,131.36,Inverno,0,80
2022-01-04,S001,P0020,Moveis,Norte,52,52,424,127.11,10,Nevada,0,111.71,Inverno,0,110
2022-01-04,S002,P0001,Alimentos,Sul,331,172,0,103.11,0,Nublado,0,123.5,Inverno,0,180
2022-01-04,S002,P0002,Brinquedos,Sul,141,90,0,29.92,10,Nublado,0,35.78,Inverno,0,96
2022-01-04,S002,P0003,Alimentos,Sul,596,166,0,68.92,25,Nublado,1,75.44,Inverno,0,139
2022-01-04,S002,P0004,Alimentos,Sul,339,92,0,37.63,10,Nublado,0,32.53,Inverno,0,80
2022-01-04,S002,P0005,Eletronicos,Sul,0,0,0,74.22,15,Nublado,1,73.52,Inverno,0,64
2022-01-04,S002,P0006,Roupas,Sul,172,98,0,71.52,0,Nublado,0,65.75,Inverno,0,106
2022-01-04,S002,P0007,Brinquedos,Sul,226,96,0,28.57,10,Nublado,1,27.1,Inverno,0,112
2022-01-04,S002,P0008,Alimentos,Sul,182,96,0,26.73,0,Nublado,0,29.55,Inverno,0,109
2022-01-04,S002,P0009,Alimentos,Sul,389,110,262,63.42,20,Nublado,1,60.75,Inverno,0,161
2022-01-04,S002,P0010,Alimentos,Sul,130,77,99,81.42,10,Nublado,0,71.67,Inverno,0,88
2022-01-04,S002,P0011,Alimentos,Sul,191,106,0,94.34,10,Nublado,0,105.72,Inverno,0,128
2022-01-04,S002,P0012,Eletronicos,Sul,0,0,0,74.94,10,Nublado,1,72.04,Inverno,0,140
2022-01-04,S002,P0013,Alimentos,Sul,331,47,0,16.91,20,Nublado,1,14.67,Inverno,0,69
2022-01-04,S002,P0014,Eletronicos,Sul,0,0,0,124.24,15,Nublado,1,142.52,Inverno,0,146
2022-01-04,S002,P0015,Roupas,Sul,0,0,0,65.07,5,Nublado,0,72.43,Inverno,0,95
2022-01-04,S002,P0016,Roupas,Sul,470,117,0,93.55,5,Nublado,0,105.37,Inverno,0,129
2022-01-04,S002,P0017,Brinquedos,Sul,196,95,0,17.01,25,Nublado,1,20.16,Inverno,0,119
2022-01-04,S002,P0018,Roupas,Sul,181,181,206,34.99,10,Nublado,1,38.26,Inverno,0,214
2022-01-04,S002,P0019,Roupas,Sul,0,0,0,95.83,10,Nublado,0,111.25,Inverno,0,160
2022-01-04,S002,P0020,Moveis,Sul,132,90,255,143.16,5,Nublado,0,136.86,Inverno,0,104
2022-01-04,S003,P0001,Brinquedos,Leste,76,76,0,15.15,10,Ensolarado,0,16.99,Inverno,0,95
2022-01-04,S003,P0002,Alimentos,Leste,236,122,0,65.96,0,Ensolarado,0,64.74,Inverno,0,132
2022-01-04,S003,P0003,Eletronicos,Leste,197,145,182,110.35,10,Ensolarado,1,95.07,Inverno,0,185
2022-01-04,S003,P0004,Alimentos,Leste,518,56,0,19.87,5,Ensolarado,0,19.62,Inverno,0,55
2022-01-04,S003,P0005,Brinquedos,Leste,106,106,680,21.41,20,Ensolarado,1,22.92,Inverno,0,149
2022-01-04,S003,P0006,Brinquedos,Leste,120,71,125,40.83,0,Ensolarado,0,45.75,Inverno,0,107
2022-01-04,S003,P0007,Alimentos,Leste,0,0,670,16.12,20,Ensolarado,1,18.73,Inverno,0,170
2022-01-04,S003,P0008,Roupas,Leste,307,174,357,131.49,10,Ensolarado,0,119.27,Inverno,0,156
2022-01-04,S003,P0009,Alimentos,Leste,168,86,0,43.15,25,Ensolarado,1,50.59,Inverno,0,116
2022-01-04,S003,P0010,Alimentos,Leste,178,129,157,42.18,5,Ensolarado,0,45.73,Inverno,0,138
2022-01-04,S003,P0011,Eletronicos,Leste,617,114,0,142.09,0,Ensolarado,0,165.96,Inverno,0,140
2022-01-04,S003,P0012,Moveis,Leste,224,62,0,87.64,20,Ensolarado,1,76.28,Inverno,0,90
2022-01-04,S003,P0013,Alimentos,Leste,0,0,0,66.9,25,Ensolarado,1,71.48,Inverno,0,166
2022-01-04,S003,P0014,Alimentos,Leste,128,128,688,101.6,25,Ensolarado,1,110.1,Inverno,0,227
2022-01-04,S003,P0015,Alimentos,Leste,0,0,0,132.02,5,Ensolarado,0,118.88,Inverno,0,203
2022-01-04,S003,P0016,Eletronicos,Leste,289,126,233,105.97,5,Ensolarado,0,104.6,Inverno,0,112
2022-01-04,S003,P0017,Moveis,Leste,63,63,498,138.36,10,Ensolarado,1,149.04,Inverno,0,148
2022-01-04,S003,P0018,Moveis,Leste,125,87,486,123.23,20,Ensolarado,1,138.76,Inverno,0,115
2022-01-04,S003,P0019,Alimentos,Leste,139,116,83,55.43,0,Ensolarado,0,63.92,Inverno,0,99
2022-01-04,S003,P0020,Roupas,Leste,0,0,0,80.2,0,Ensolarado,0,73.82,Inverno,0,103
2022-01-04,S004,P0001,Alimentos,Oeste,0,0,0,10.55,0,Nublado,0,11.27,Inverno,0,83
2022-01-04,S004,P0002,Alimentos,Oeste,245,133,357,24.76,0,Nublado,0,26.42,Inverno,0,164
2022-01-04,S004,P0003,Moveis,Oeste,407,173,0,165.54,10,Nublado,1,157.42,Inverno,0,144
2022-01-04,S004,P0004,Alimentos,Oeste,258,87,0,46.09,10,Nublado,0,55.06,Inverno,0,84
2022-01-04,S004,P0005,Roupas,Oeste,150,92,172,81.79,10,Nublado,1,75.44,Inverno,0,150
2022-01-04,S004,P0006,Alimentos,Oeste,347,118,0,35.73,5,Nublado,0,38.12,Inverno,0,107
2022-01-04,S004,P0007,Alimentos,Oeste,0,0,0,25.97,20,Nublado,1,22.56,Inverno,0,120
2022-01-04,S004,P0008,Moveis,Oeste,108,68,63,93.91,5,Nublado,0,111.72,Inverno,0,75
2022-01-04,S004,P0009,Roupas,Oeste,299,201,0,143.79,15,Nublado,1,165.24,Inverno,0,235
2022-01-04,S004,P0010,Alimentos,Oeste,0,0,0,23.58,0,Nublado,0,21.79,Inverno,0,57
2022-01-04,S004,P0011,Roupas,Oeste,0,0,0,55.29,10,Nublado,0,60.87,Inverno,0,104
2022-01-04,S004,P0012,Eletronicos,Oeste,163,80,0,97.47,25,Nublado,1,96.97,Inverno,0,117
2022-01-04,S004,P0013,Alimentos,Oeste,385,165,0,21.87,20,Nublado,1,23.8,Inverno,0,198
2022-01-04,S004,P0014,Moveis,Oeste,246,23,0,110.34,25,Nublado,1,106.7,Inverno,0,28
2022-01-04,S004,P0015,Moveis,Oeste,68,68,300,103.84,0,Nublado,0,121.47,Inverno,0,94
2022-01-04,S004,P0016,Moveis,Oeste,218,92,0,114.25,5,Nublado,0,127.49,Inverno,0,80
2022-01-04,S004,P0017,Roupas,Oeste,263,35,0,67.23,20,Nublado,1,78.11,Inverno,0,54
2022-01-04,S004,P0018,Moveis,Oeste,133,123,96,155.02,20,Nublado,1,150.33,Inverno,0,113
2022-01-04,S004,P0019,Roupas,Oeste,80,80,89,53.04,10,Nublado,0,51.94,Inverno,0,75
2022-01-04,S004,P0020,Moveis,Oeste,111,111,329,158.31,5,Nublado,0,181.3,Inverno,0,150
2022-01-04,S005,P0001,Alimentos,Norte,126,58,0,12.03,0,Nevada,0,11.04,Inverno,0,83
2022-01-04,S005,P0002,Eletronicos,Norte,474,77,0,39.78,0,Nevada,0,47.27,Inverno,0,83
2022-01-04,S005,P0003,Brinquedos,Norte,166,43,0,22.64,15,Nevada,1,24.37,Inverno,0,59
2022-01-04,S005,P0004,Alimentos,Norte,150,82,93,7.04,10,Nevada,0,6.13,Inverno,0,88
2022-01-04,S005,P0005,Alimentos,Norte,218,183,268,18.83,10,Nevada,1,18.76,Inverno,0,164
2022-01-04,S005,P0006,Alimentos,Norte,0,0,0,53.05,10,Nevada,0,52.1,Inverno,0,80
2022-01-04,S005,P0007,Alimentos,Norte,163,140,274,87.87,15,Nevada,1,75.2,Inverno,0,157
2022-01-04,S005,P0008,Alimentos,Norte,123,120,193,72.27,5,Nevada,0,79.04,Inverno,0,162
2022-01-04,S005,P0009,Alimentos,Norte,330,160,482,83.39,25,Nevada,1,100.61,Inverno,0,146
2022-01-04,S005,P0010,Alimentos,Norte,436,102,0,67.01,0,Nevada,0,57.47,Inverno,0,118
2022-01-04,S005,P0011,Eletronicos,Norte,79,79,374,85.83,0,Nevada,0,73.3,Inverno,0,99
2022-01-04,S005,P0012,Moveis,Norte,0,0,0,96.76,15,Nevada,1,111.69,Inverno,0,41
2022-01-04,S005,P0013,Alimentos,Norte,328,189,0,77.38,15,Nevada,1,84.55,Inverno,0,165
2022-01-04,S005,P0014,Moveis,Norte,219,76,0,150.93,20,Nevada,1,142.02,Inverno,0,97
2022-01-04,S005,P0015,Alimentos,Norte,315,66,0,49.18,0,Nevada,0,57.91,Inverno,0,92
2022-01-04,S005,P0016,Brinquedos,Norte,191,105,0,36.59,0,Nevada,0,32.47,Inverno,0,93
2022-01-04,S005,P0017,Brinquedos,Norte,130,78,122,29.38,25,Nevada,1,32.52,Inverno,0,107
2022-01-04,S005,P0018,Roupas,Norte,174,69,0,19.53,15,Nevada,1,20.94,Inverno,0,112
2022-01-04,S005,P0019,Moveis,Norte,158,37,0,126.83,0,Nevada,0,113.21,Inverno,0,37
2022-01-04,S005,P0020,Brinquedos,Norte,124,93,108,33.42,5,Nevada,0,31.07,Inverno,0,119
2022-01-05,S001,P0001,Eletronicos,Norte,319,129,0,59.56,25,Nevada,1,57.34,Inverno,0,110
2022-01-05,S001,P0002,Roupas,Norte,148,77,85,57.54,10,Nevada,0,63.99,Inverno,0,89
2022-01-05,S001,P0003,Roupas,Norte,612,156,0,61.64,0,Nevada,0,69.67,Inverno,0,131
2022-01-05,S001,P0004,Eletronicos,Norte,184,38,0,76.08,25,Nevada,1,75.04,Inverno,0,62
2022-01-05,S001,P0005,Alimentos,Norte,271,91,0,57.21,15,Nevada,1,53.28,Inverno,0,122
2022-01-05,S001,P0006,Brinquedos,Norte,172,143,0,35.63,25,Nevada,1,34.75,Inverno,0,125
2022-01-05,S001,P0007,Alimentos,Norte,335,97,0,28.84,0,Nevada,0,33.46,Inverno,0,147
2022-01-05,S001,P0008,Eletronicos,Norte,141,57,0,39.03,10,Nevada,1,42.99,Inverno,0,85
2022-01-05,S001,P0009,Roupas,Norte,188,130,167,92.22,10,Nevada,1,105.32,Inverno,0,140
2022-01-05,S001,P0010,Moveis,Norte,300,86,0,117.69,15,Nevada,1,113.38,Inverno,0,82
2022-01-05,S001,P0011,Moveis,Norte,302,62,0,137.69,25,Nevada,1,120.07,Inverno,0,95
2022-01-05,S001,P0012,Alimentos,Norte,382,111,0,65.96,25,Nevada,1,58.69,Inverno,0,101
2022-01-05,S001,P0013,Brinquedos,Norte,204,44,0,30.86,0,Nevada,0,34.03,Inverno,0,74
2022-01-05,S001,P0014,Alimentos,Norte,332,86,0,73.34,15,Nevada,1,72.81,Inverno,0,136
2022-01-05,S001,P0015,Brinquedos,Norte,111,40,0,11.68,10,Nevada,0,13.69,Inverno,0,37
2022-01-05,S001,P0016,Alimentos,Norte,272,140,0,43.67,20,Nevada,1,40.52,Inverno,0,200
2022-01-05,S001,P0017,Brinquedos,Norte,62,36,52,17.91,10,Nevada,0,19.32,Inverno,0,57
2022-01-05,S001,P0018,Alimentos,Norte,221,109,119,57.56,20,Nevada,1,52.64,Inverno,0,136
2022-01-05,S001,P0019,Moveis,Norte,88,66,50,89.13,15,Nevada,1,102.26,Inverno,0,55
2022-01-05,S001,P0020,Moveis,Norte,0,0,0,122.84,20,Nevada,1,110.93,Inverno,0,137
2022-01-05,S002,P0001,Alimentos,Sul,509,132,371,80.86,20,Nevada,1,69.75,Inverno,0,154
2022-01-05,S002,P0002,Brinquedos,Sul,217,81,139,30.8,5,Nevada,0,29.74,Inverno,0,74
2022-01-05,S002,P0003,Alimentos,Sul,430,93,0,75.8,0,Nevada,0,88.98,Inverno,0,79
2022-01-05,S002,P0004,Alimentos,Sul,247,65,210,31.95,15,Nevada,1,37.15,Inverno,0,65
2022-01-05,S002,P0005,Eletronicos,Sul,334,107,0,95.04,15,Nevada,1,113.93,Inverno,0,157
2022-01-05,S002,P0006,Roupas,Sul,74,74,115,63.82,10,Nevada,1,68.88,Inverno,0,119
2022-01-05,S002,P0007,Brinquedos,Sul,130,69,0,22.96,10,Nevada,0,25.89,Inverno,0,64
2022-01-05,S002,P0008,Alimentos,Sul,86,86,140,23.51,25,Nevada,1,20.93,Inverno,0,145
2022-01-05,S002,P0009,Alimentos,Sul,279,243,521,86.08,10,Nevada,1,81.81,Inverno,0,236
2022-01-05,S002,P0010,Alimentos,Sul,152,53,0,73.77,15,Nevada,1,70.27,Inverno,0,76
2022-01-05,S002,P0011,Alimentos,Sul,559,206,568,120.94,10,Nevada,1,114.78,Inverno,0,201
2022-01-05,S002,P0012,Eletronicos,Sul,413,60,0,56.28,15,Nevada,1,61.95,Inverno,0,84
2022-01-05,S002,P0013,Alimentos,Sul,284,66,0,19.27,10,Nevada,0,18.88,Inverno,0,73
2022-01-05,S002,P0014,Eletronicos,Sul,289,171,0,126.06,20,Nevada,1,111.81,Inverno,0,155
2022-01-05,S002,P0015,Roupas,Sul,457,76,0,69.42,0,Nevada,0,68.34,Inverno,0,84
2022-01-05,S002,P0016,Roupas,Sul,353,173,264,80.89,25,Nevada,1,89.91,Inverno,0,161
2022-01-05,S002,P0017,Brinquedos,Sul,424,52,0,18.76,10,Nevada,0,17.08,Inverno,0,78
2022-01-05,S002,P0018,Roupas,Sul,206,120,0,22.23,25,Nevada,1,25.93,Inverno,0,115
2022-01-05,S002,P0019,Roupas,Sul,391,96,0,68.86,20,Nevada,1,76.1,Inverno,0,90
2022-01-05,S002,P0020,Moveis,Sul,256,79,0,122.57,10,Nevada,1,137.11,Inverno,0,89
2022-01-05,S003,P0001,Brinquedos,Leste,316,141,409,18.5,20,Ensolarado,1,18.46,Inverno,0,187
2022-01-05,S003,P0002,Alimentos,Leste,662,154,0,65.99,0,Ensolarado,0,62.46,Inverno,0,133
2022-01-05,S003,P0003,Eletronicos,Leste,234,172,226,121.31,10,Ensolarado,0,114.6,Inverno,0,224
2022-01-05,S003,P0004,Alimentos,Leste,462,162,398,22.18,20,Ensolarado,1,22.13,Inverno,0,140
2022-01-05,S003,P0005,Brinquedos,Leste,212,69,0,19.88,20,Ensolarado,1,17.89,Inverno,0,107
2022-01-05,S003,P0006,Brinquedos,Leste,174,62,0,35.38,10,Ensolarado,1,38.95,Inverno,0,96
2022-01-05,S003,P0007,Alimentos,Leste,552,67,0,14.15,10,Ensolarado,0,14.98,Inverno,0,87
2022-01-05,S003,P0008,Roupas,Leste,133,124,0,123.56,25,Ensolarado,1,113.39,Inverno,0,202
2022-01-05,S003,P0009,Alimentos,Leste,82,82,209,64.79,15,Ensolarado,1,75.07,Inverno,0,221
2022-01-05,S003,P0010,Alimentos,Leste,206,114,166,40.8,15,Ensolarado,1,38.86,Inverno,0,148
2022-01-05,S003,P0011,Eletronicos,Leste,503,243,0,130.31,25,Ensolarado,1,146.68,Inverno,0,217
2022-01-05,S003,P0012,Moveis,Leste,468,175,0,100.54,20,Ensolarado,1,118.36,Inverno,0,151
2022-01-05,S003,P0013,Alimentos,Leste,743,72,0,68.96,5,Ensolarado,0,73.84,Inverno,0,97
2022-01-05,S003,P0014,Alimentos,Leste,0,0,0,96.42,20,Ensolarado,1,108.79,Inverno,0,179
2022-01-05,S003,P0015,Alimentos,Leste,500,90,0,94.15,0,Ensolarado,0,99.85,Inverno,0,86
2022-01-05,S003,P0016,Eletronicos,Leste,163,152,404,100.22,25,Ensolarado,1,85.84,Inverno,0,175
2022-01-05,S003,P0017,Moveis,Leste,380,90,0,128.92,0,Ensolarado,0,112.17,Inverno,0,77
2022-01-05,S003,P0018,Moveis,Leste,354,86,0,122.47,20,Ensolarado,1,121.36,Inverno,0,97
2022-01-05,S003,P0019,Alimentos,Leste,106,106,317,69.98,25,Ensolarado,1,74.67,Inverno,0,307
2022-01-05,S003,P0020,Roupas,Leste,270,146,0,71.56,25,Ensolarado,1,78.7,Inverno,0,180
2022-01-05,S004,P0001,Alimentos,Oeste,287,88,0,9.25,20,Nublado,1,10.18,Inverno,0,111
2022-01-05,S004,P0002,Alimentos,Oeste,112,87,0,23.6,0,Nublado,0,23.4,Inverno,0,130
2022-01-05,S004,P0003,Moveis,Oeste,234,54,0,121.52,10,Nublado,0,117.9,Inverno,0,52
2022-01-05,S004,P0004,Alimentos,Oeste,171,60,0,47.66,15,Nublado,1,40.55,Inverno,0,95
2022-01-05,S004,P0005,Roupas,Oeste,230,157,0,80.18,10,Nublado,1,88.3,Inverno,0,162
2022-01-05,S004,P0006,Alimentos,Oeste,229,55,0,28.72,20,Nublado,1,25.42,Inverno,0,78
2022-01-05,S004,P0007,Alimentos,Oeste,253,81,0,28.22,5,Nublado,0,25.1,Inverno,0,93
2022-01-05,S004,P0008,Moveis,Oeste,103,74,96,89.39,20,Nublado,1,88.36,Inverno,0,96
2022-01-05,S004,P0009,Roupas,Oeste,592,115,0,96.07,20,Nublado,1,107.21,Inverno,0,107
2022-01-05,S004,P0010,Alimentos,Oeste,597,218,784,29.29,20,Nublado,1,31.07,Inverno,0,222
2022-01-05,S004,P0011,Roupas,Oeste,293,146,0,61.57,15,Nublado,1,72.03,Inverno,0,159
2022-01-05,S004,P0012,Eletronicos,Oeste,83,83,131,111.58,20,Nublado,1,131.13,Inverno,0,158
2022-01-05,S004,P0013,Alimentos,Oeste,721,83,0,20.75,5,Nublado,0,23.49,Inverno,0,117
2022-01-05,S004,P0014,Moveis,Oeste,223,46,0,119.71,25,Nublado,1,119.28,Inverno,0,48
2022-01-05,S004,P0015,Moveis,Oeste,200,53,0,89.97,5,Nublado,0,88.43,Inverno,0,54
2022-01-05,S004,P0016,Moveis,Oeste,126,83,0,107.39,20,Nublado,1,91.29,Inverno,0,97
2022-01-05,S004,P0017,Roupas,Oeste,228,114,188,131.36,0,Nublado,0,130.43,Inverno,0,180
2022-01-05,S004,P0018,Moveis,Oeste,106,106,119,147.45,20,Nublado,1,176.11,Inverno,0,114
2022-01-05,S004,P0019,Roupas,Oeste,89,54,96,43.1,25,Nublado,1,47.26,Inverno,0,83
2022-01-05,S004,P0020,Moveis,Oeste,204,99,0,120.97,15,Nublado,1,117.68,Inverno,0,83
2022-01-05,S005,P0001,Alimentos,Norte,258,163,339,13.08,10,Nevada,1,14.13,Inverno,0,161
2022-01-05,S005,P0002,Eletronicos,Norte,397,86,0,40.3,0,Nevada,0,42.73,Inverno,0,86
2022-01-05,S005,P0003,Brinquedos,Norte,123,71,104,29.04,10,Nevada,0,28.91,Inverno,0,99
2022-01-05,S005,P0004,Alimentos,Norte,161,106,117,7.01,10,Nevada,1,8.17,Inverno,0,102
2022-01-05,S005,P0005,Alimentos,Norte,35,35,0,10.42,25,Nevada,1,11.06,Inverno,0,53
2022-01-05,S005,P0006,Alimentos,Norte,300,121,0,52.86,15,Nevada,1,60.89,Inverno,0,111
2022-01-05,S005,P0007,Alimentos,Norte,159,127,0,77.36,10,Nevada,0,88.65,Inverno,0,112
2022-01-05,S005,P0008,Alimentos,Norte,196,117,0,59.97,15,Nevada,1,59.38,Inverno,0,118
2022-01-05,S005,P0009,Alimentos,Norte,170,74,0,73.22,25,Nevada,1,80.3,Inverno,0,103
